Frequency 	Vafe
0.148047132489763	-27.4093865046942
0.148320096718187	-27.3929660770191
0.148593564228701	-27.3765441681742
0.148867535949236	-27.3601207734512
0.14914201280944	-27.3436958877188
0.14941699574067	-27.3272695058964
0.149692485676004	-27.3108416230995
0.149968483550237	-27.2944122344848
0.150244990299891	-27.2779813347134
0.150522006863213	-27.261548918931
0.150799534180179	-27.2451149818188
0.151077573192499	-27.2286795186539
0.151356124843621	-27.2122425240286
0.151635190078729	-27.1958039930633
0.151914769844752	-27.1793639204306
0.152194865090365	-27.1629223010467
0.152475476765992	-27.1464791298991
0.152756605823807	-27.130034401627
0.153038253217744	-27.1135881111523
0.153320419903491	-27.097140253145
0.153603106838503	-27.0806908225571
0.153886314981995	-27.0642398140206
0.154170045294956	-27.0477872224075
0.154454298740142	-27.0313330422483
0.154739076282088	-27.0148772685926
0.155024378887104	-26.9984198957842
0.155310207523285	-26.98196091881
0.155596563160507	-26.9655003320389
0.155883446770439	-26.9490381303726
0.156170859326537	-26.9325743084591
0.156458801804055	-26.9161088607344
0.156747275180044	-26.8996417820487
0.157036280433355	-26.8831730666866
0.157325818544647	-26.8667027095296
0.157615890496384	-26.8502307049509
0.157906497272843	-26.8337570476342
0.158197639860115	-26.8172817319988
0.158489319246111	-26.8008047525275
0.158781536420562	-26.7843261039927
0.159074292375022	-26.7678457805275
0.159367588102877	-26.7513637768382
0.159661424599342	-26.7348800872475
0.159955802861467	-26.7183947063557
0.160250723888142	-26.7019076283222
0.160546188680097	-26.6854188476613
0.160842198239909	-26.6689283589418
0.161138753572	-26.6524361564435
0.161435855682649	-26.6359422343653
0.161733505579985	-26.6194465872141
0.162031704274	-26.6029492091273
0.162330452776546	-26.5864500946533
0.162629752101341	-26.5699492380128
0.162929603263972	-26.5534466334123
0.1632300072819	-26.5369422750984
0.163530965174458	-26.5204361573444
0.163832477962864	-26.5039282744478
0.164134546670214	-26.4874186205885
0.164437172321493	-26.4709071898842
0.164740355943575	-26.4543939765166
0.165044098565228	-26.4378789746932
0.165348401217115	-26.4213621787057
0.165653264931802	-26.4048435824628
0.165958690743756	-26.3883231800287
0.166264679689354	-26.3718009658114
0.166571232806881	-26.3552769335021
0.166878351136539	-26.338751077506
0.167186035720447	-26.3222233916973
0.167494287602644	-26.3056938700469
0.167803107829096	-26.2891625066871
0.168112497447696	-26.2726292955862
0.16842245750827	-26.2560942308451
0.16873298906258	-26.2395573061797
0.169044093164326	-26.2230185155643
0.169355770869152	-26.2064778531964
0.169668023234646	-26.1899353125662
0.16998085132035	-26.1733908879672
0.170294256187755	-26.156844573232
0.170608238900312	-26.1402963619611
0.170922800523433	-26.1237462480712
0.171237942124493	-26.1071942255087
0.171553664772835	-26.0906402881245
0.171869969539774	-26.0740844295565
0.172186857498601	-26.0575266436757
0.172504329724584	-26.0409669242544
0.172822387294977	-26.0244052649801
0.173141031289015	-26.0078416594942
0.173460262787929	-25.991276101655
0.173780082874938	-25.9747085851969
0.174100492635261	-25.9581391036417
0.174421493156118	-25.9415676506411
0.174743085526732	-25.9249942199734
0.175065270838337	-25.9084188052344
0.175388050184176	-25.8918413998687
0.175711424659509	-25.8752619975495
0.176035395361616	-25.8586805919656
0.1763599633898	-25.8420971765487
0.176685129845388	-25.8255117448996
0.177010895831742	-25.8089242904795
0.177337262454256	-25.7923348067285
0.177664230820362	-25.7757432873298
0.177991802039534	-25.7591497256376
0.178319977223292	-25.742554115024
0.178648757485205	-25.7259564490612
0.178978143940896	-25.7093567209897
0.179308137708044	-25.6927549243494
0.179638739906389	-25.6761510524295
0.179969951657736	-25.6595450988062
0.180301774085957	-25.6429370564727
0.180634208316998	-25.6263269189498
0.180967255478879	-25.6097146796785
0.181300916701702	-25.5931003317036
0.181635193117651	-25.5764838683953
0.181970085860998	-25.5598652830322
0.182305596068107	-25.5432445688946
0.182641724877435	-25.5266217190105
0.182978473429541	-25.509996726783
0.183315842867085	-25.493369585222
0.183653834334835	-25.4767402877362
0.183992448979667	-25.4601088272312
0.184331687950575	-25.4434751971127
0.184671552398671	-25.4268393902286
0.185012043477186	-25.4102013996945
0.185353162341481	-25.3935612187312
0.185694910149046	-25.3769188403416
0.186037288059505	-25.3602742574468
0.18638029723462	-25.3436274633216
0.186723938838295	-25.3269784507917
0.18706821403658	-25.3103272127898
0.187413123997675	-25.2936737424721
0.187758669891935	-25.2770180326689
0.18810485289187	-25.2603600764171
0.188451674172155	-25.2436998664271
0.188799134909629	-25.2270373958053
0.189147236283301	-25.2103726573377
0.189495979474355	-25.1937056438668
0.18984536566615	-25.1770363483507
0.190195396044231	-25.1603647634862
0.190546071796325	-25.1436908821611
0.190897394112351	-25.1270146970825
0.191249364184421	-25.1103362011644
0.191601983206846	-25.093655387022
0.191955252376138	-25.0769722474119
0.192309172891016	-25.0602867751137
0.192663745952408	-25.0435989627923
0.193018972763458	-25.0269088031232
0.193374854529526	-25.0102162887473
0.193731392458196	-24.9935214123734
0.194088587759278	-24.9768241665875
0.194446441644813	-24.9601245439872
0.194804955329077	-24.9434225371652
0.195164130028583	-24.9267181387477
0.195523966962089	-24.9100113411279
0.195884467350599	-24.8933021371079
0.196245632417369	-24.8765905190477
0.19660746338791	-24.859876479341
0.196969961489992	-24.8431600106292
0.19733312795365	-24.8264411052885
0.197696964011186	-24.8097197558787
0.198061470897174	-24.792995954617
0.198426649848464	-24.7762696941422
0.198792502104188	-24.7595409666878
0.199159028905761	-24.7428097646848
0.199526231496888	-24.7260760805377
0.199894111123566	-24.7093399064397
0.20026266903409	-24.6926012347195
0.200631906479057	-24.675860057871
0.201001824711369	-24.6591163680779
0.201372424986239	-24.6423701575272
0.201743708561193	-24.6256214183946
0.202115676696075	-24.6088701430895
0.202488330653056	-24.5921163236575
0.202861671696629	-24.5753599524241
0.203235701093622	-24.5586010214294
0.203610420113197	-24.5418395229844
0.203985830026856	-24.5250754491415
0.204361932108447	-24.5083087918041
0.204738727634164	-24.4915395434741
0.205116217882557	-24.4747676959513
0.20549440413453	-24.4579932413121
0.205873287673353	-24.4412161716534
0.206252869784657	-24.4244364789977
0.206633151756448	-24.4076541554215
0.207014134879104	-24.3908691926552
0.207395820445383	-24.3740815829441
0.207778209750427	-24.3572913180206
0.208161304091764	-24.3404983899788
0.208545104769317	-24.3237027907982
0.208929613085404	-24.3069045120925
0.209314830344745	-24.2901035458881
0.209700757854465	-24.2732998839804
0.210087396924099	-24.2564935184355
0.210474748865598	-24.2396844407834
0.210862814993329	-24.2228726429763
0.211251596624085	-24.2060581167616
0.211641095077086	-24.1892408539156
0.212031311673985	-24.1724208461973
0.21242224773887	-24.1555980852089
0.212813904598271	-24.1387725627773
0.213206283581166	-24.1219442706293
0.21359938601898	-24.1051132003854
0.213993213245594	-24.0882793436955
0.214387766597351	-24.0714426921849
0.214783047413053	-24.0546032373934
0.215179057033975	-24.0377609711636
0.215575796803863	-24.0209158848826
0.215973268068939	-24.004067970106
0.216371472177911	-23.9872172185307
0.21677041048197	-23.9703636214148
0.217170084334799	-23.9535071705651
0.21757049509258	-23.9366478572998
0.217971644113991	-23.919785673107
0.218373532760218	-23.9029206094563
0.218776162394955	-23.8860526577987
0.219179534384413	-23.8691818094669
0.219583650097319	-23.8523080560662
0.219988510904925	-23.8354313887714
0.220394118181011	-23.8185517990254
0.22080047330189	-23.8016692782574
0.221207577646413	-23.7847838174974
0.221615432595972	-23.767895408441
0.222024039534508	-23.7510040421179
0.222433399848511	-23.734109709903
0.22284351492703	-23.7172124029273
0.223254386161674	-23.7003121126278
0.223666014946618	-23.6834088301406
0.224078402678606	-23.6665025464018
0.224491550756959	-23.6495932531234
0.224905460583578	-23.6326809410891
0.225320133562948	-23.6157656014447
0.225735571102145	-23.5988472255187
0.226151774610836	-23.5819258043924
0.226568745501291	-23.5650013289981
0.226986485188382	-23.5480737903021
0.22740499508959	-23.531143179769
0.227824276625008	-23.5142094882373
0.22824433121735	-23.4972727066821
0.228665160291952	-23.4803328259967
0.229086765276777	-23.463389837538
0.229509147602423	-23.4464437318689
0.229932308702122	-23.4294945001254
0.230356250011754	-23.412542133363
0.23078097296984	-23.3955866222468
0.231206479017559	-23.3786279578698
0.231632769598745	-23.3616661309681
0.232059846159892	-23.3447011325982
0.232487710150164	-23.327732953391
0.232916363021397	-23.3107615843082
0.2333458062281	-23.2937870160763
0.233776041227469	-23.2768092395309
0.234207069479383	-23.2598282455031
0.234638892446413	-23.2428440246799
0.235071511593829	-23.2258565677207
0.235504928389601	-23.2088658656948
0.235939144304405	-23.1918719088521
0.236374160811629	-23.1748746882548
0.236809979387379	-23.1578741942394
0.237246601510481	-23.1408704179293
0.237684028662488	-23.1238633494267
0.238122262327684	-23.1068529796499
0.238561303993091	-23.0898392991462
0.239001155148473	-23.0728222985372
0.239441817286338	-23.055801968359
0.239883291901949	-23.0387782992364
0.240325580493324	-23.0217512816053
0.240768684561245	-23.0047209060941
0.241212605609257	-22.9876871630725
0.241657345143683	-22.970650043111
0.242102904673618	-22.9536095367257
0.242549285710942	-22.9365656341782
0.242996489770323	-22.9195183261736
0.24344451836922	-22.9024676029457
0.243893373027891	-22.8854134549359
0.244343055269397	-22.8683558726094
0.244793566619607	-22.851294846286
0.245244908607202	-22.8342303662974
0.245697082763684	-22.8171624229544
0.246150090623377	-22.8000910066555
0.246603933723434	-22.783016107768
0.247058613603843	-22.7659377164018
0.247514131807431	-22.7488558230207
0.24797048987987	-22.7317704176661
0.24842768936968	-22.7146814908032
0.248885731828239	-22.6975890324809
0.249344618809783	-22.6804930330693
0.249804351871415	-22.6633934826592
0.250264932573108	-22.6462903714226
0.250726362477712	-22.6291836895885
0.251188643150958	-22.612073427281
0.251651776161464	-22.5949595746347
0.252115763080741	-22.577842121728
0.252580605483196	-22.5607210588179
0.25304630494614	-22.5435963757634
0.253512863049791	-22.5264680627621
0.253980281377282	-22.5093361097885
0.254448561514664	-22.4922005070626
0.254917705050912	-22.4750612445373
0.255387713577932	-22.457918312064
0.255858588690565	-22.4407716996796
0.25633033198659	-22.42362139767
0.256802945066735	-22.4064673955441
0.257276429534678	-22.3893096837107
0.257750786997054	-22.3721482517442
0.25822601906346	-22.3549830897612
0.258702127346461	-22.3378141875626
0.259179113461595	-22.3206415351427
0.259656979027378	-22.3034651223273
0.260135725665313	-22.2862849389391
0.26061535499989	-22.2691009749881
0.261095868658593	-22.2519132200789
0.261577268271911	-22.2347216642342
0.262059555473335	-22.2175262971989
0.26254273189937	-22.2003271086498
0.263026799189538	-22.1831240885714
0.263511758986384	-22.1659172266627
0.263997612935481	-22.1487065124592
0.264484362685436	-22.1314919360523
0.264972009887896	-22.1142734869512
0.265460556197554	-22.0970511548781
0.265950003272152	-22.0798249296155
0.26644035277249	-22.0625948007948
0.266931606362429	-22.0453607581152
0.267423765708899	-22.0281227912078
0.267916832481903	-22.0108808898127
0.268410808354523	-21.9936350433313
0.268905695002925	-21.9763852416146
0.269401494106367	-21.9591314742774
0.269898207347202	-21.9418737306595
0.270395836410884	-21.9246120007002
0.270894382985978	-21.9073462737253
0.271393848764159	-21.8900765392558
0.271894235440222	-21.8728027870364
0.272395544712087	-21.8555250064617
0.272897778280804	-21.8382431870871
0.273400937850561	-21.8209573185221
0.273905025128687	-21.8036673900421
0.274410041825657	-21.786373391319
0.274915989655104	-21.7690753117058
0.275422870333817	-21.751773140762
0.275930685581751	-21.7344668679271
0.276439437122034	-21.7171564826901
0.276949126680968	-21.6998419742613
0.277459755988042	-21.6825233322244
0.277971326775929	-21.665200545986
0.2784838407805	-21.6478736049629
0.278997299740827	-21.6305424985042
0.279511705399185	-21.6132072159402
0.280027059501064	-21.5958677466532
0.280543363795171	-21.5785240799484
0.28106062003344	-21.5611762053553
0.281578829971031	-21.5438241120851
0.282097995366343	-21.526467789412
0.282618117981016	-21.5091072266195
0.283139199579938	-21.4917424131533
0.283661241931252	-21.4743733383061
0.284184246806359	-21.4569999910655
0.284708215979929	-21.4396223611278
0.285233151229901	-21.4222404374967
0.285759054337495	-21.4048542093845
0.286285927087212	-21.387463666235
0.286813771266847	-21.370068797153
0.287342588667487	-21.3526695913348
0.287872381083525	-21.3352660382067
0.288403150312661	-21.3178581267078
0.288934898155908	-21.3004458461259
0.289467626417603	-21.2830291857342
0.290001336905407	-21.2656081346117
0.290536031430315	-21.2481826820878
0.291071711806661	-21.2307528170719
0.291608379852123	-21.2133185289937
0.292146037387733	-21.1958798068882
0.292684686237879	-21.1784366398369
0.293224328230311	-21.1609890170055
0.293764965196153	-21.1435369275206
0.294306598969902	-21.1260803607435
0.294849231389437	-21.1086193053785
0.295392864296028	-21.0911537507416
0.295937499534339	-21.0736836859587
0.296483138952434	-21.0562091000565
0.297029784401786	-21.0387299822201
0.297577437737281	-21.0212463213298
0.298126100817225	-21.0037581067675
0.298675775503349	-20.9862653272704
0.299226463660819	-20.9687679721676
0.299778167158238	-20.9512660303693
0.300330887867656	-20.9337594908274
0.300884627664573	-20.9162483427613
0.301439388427947	-20.898732575152
0.301995172040202	-20.8812121771861
0.302551980387231	-20.8636871376926
0.303109815358405	-20.8461574456625
0.303668678846578	-20.8286230903303
0.304228572748096	-20.8110840604512
0.304789498962798	-20.7935403452738
0.305351459394029	-20.7759919336214
0.305914455948641	-20.758438814609
0.306478490537003	-20.7408809771233
0.307043565073007	-20.7233184102925
0.307609681474071	-20.7057511030798
0.308176841661151	-20.6881790443185
0.308745047558745	-20.6706022231775
0.309314301094896	-20.6530206286041
0.309884604201206	-20.6354342494634
0.310455958812836	-20.6178430748686
0.311028366868514	-20.6002470936918
0.311601830310546	-20.5826462950185
0.312176351084817	-20.565040667659
0.312751931140798	-20.5474302005594
0.313328572431559	-20.5298148829557
0.313906276913766	-20.5121947035403
0.314485046547696	-20.4945696514278
0.315064883297239	-20.476939715449
0.315645789129907	-20.4593048846164
0.316227766016838	-20.4416651478778
0.316810815932805	-20.4240204943007
0.317394940856223	-20.4063709126401
0.317980142769153	-20.3887163920435
0.318566423657311	-20.371056921143
0.319153785510076	-20.353392489306
0.319742230320493	-20.3357230853087
0.320331760085281	-20.3180486980346
0.320922376804844	-20.3003693165574
0.321514082483269	-20.2826849296756
0.322106879128343	-20.2649955265495
0.322700768751553	-20.2473010959317
0.323295753368094	-20.2296016268585
0.323891834996877	-20.2118971084354
0.324489015660537	-20.1941875294965
0.325087297385434	-20.1764728789037
0.32568668220167	-20.1587531456874
0.326287172143085	-20.1410283189102
0.326888769247272	-20.1232983875262
0.327491475555579	-20.1055633403663
0.328095293113119	-20.0878231664433
0.328700223968775	-20.0700778548721
0.329306270175209	-20.0523273944397
0.329913433788864	-20.0345717744514
0.33052171686998	-20.0168109835455
0.331131121482591	-19.9990450109128
0.331741649694539	-19.981273845461
0.332353303577478	-19.9634974762056
0.332966085206881	-19.9457158921403
0.333579996662048	-19.9279290823178
0.334195040026114	-19.9101370358193
0.334811217386054	-19.8923397415701
0.33542853083269	-19.8745371885742
0.336046982460699	-19.8567293658772
0.336666574368623	-19.8389162624448
0.337287308658869	-19.8210978674752
0.337909187437723	-19.8032741700515
0.338532212815354	-19.7854451590354
0.339156386905822	-19.7676108235777
0.339781711827083	-19.7497711528118
0.340408189701001	-19.7319261357478
0.341035822653349	-19.7140757614257
0.341664612813823	-19.696220019003
0.342294562316041	-19.6783588976015
0.34292567329756	-19.6604923862689
0.343557947899875	-19.6426204742167
0.344191388268429	-19.6247431503691
0.344825996552623	-19.6068604041113
0.34546177490582	-19.5889722243797
0.346098725485353	-19.5710786005075
0.346736850452532	-19.5531795214448
0.347376151972653	-19.5352749767005
0.348016632215004	-19.5173649550208
0.348658293352873	-19.4994494459323
0.349301137563554	-19.4815284384129
0.349945167028357	-19.4636019218956
0.350590383932613	-19.4456698853931
0.351236790465681	-19.4277323182738
0.351884388820958	-19.4097892098771
0.352533181195886	-19.3918405493204
0.353183169791957	-19.3738863257717
0.353834356814722	-19.355926528701
0.3544867444738	-19.3379611472681
0.355140334982882	-19.3199901709994
0.355795130559743	-19.3020135890313
0.356451133426244	-19.2840313907604
0.357108345808346	-19.2660435655014
0.357766769936111	-19.2480501025241
0.358426408043714	-19.230050991631
0.359087262369451	-19.2120462216155
0.359749335155742	-19.1940357823573
0.360412628649144	-19.17601966302
0.361077145100353	-19.1579978530492
0.361742886764218	-19.1399703421152
0.362409855899744	-19.1219371193979
0.363078054770101	-19.1038981746301
0.363747485642633	-19.0858534971801
0.364418150788861	-19.0678030765288
0.365090052484498	-19.0497469023803
0.365763193009452	-19.0316849642065
0.366437574647833	-19.0136172514731
0.367113199687964	-18.9955437538639
0.367790070422386	-18.9774644610477
0.368468189147868	-18.9593793624393
0.369147558165413	-18.9412884478095
0.369828179780266	-18.9231917069164
0.370510056301924	-18.9050891293093
0.37119319004414	-18.8869807047703
0.371877583324936	-18.8688664229011
0.372563238466604	-18.8507462736172
0.373250157795721	-18.8326202465332
0.373938343643152	-18.8144883314495
0.37462779834406	-18.796350518143
0.375318524237914	-18.7782067965199
0.376010523668496	-18.7600571564852
0.376703798983909	-18.7419015876768
0.377398352536586	-18.7237400802261
0.378094186683297	-18.7055726240116
0.378791303785157	-18.6873992087788
0.379489706207635	-18.6692198245154
0.380189396320561	-18.6510344613781
0.380890376498135	-18.6328431093717
0.381592649118934	-18.6146457582521
0.38229621656592	-18.5964423983486
0.383001081226449	-18.5782330196814
0.383707245492279	-18.5600176122219
0.384414711759578	-18.5417961662281
0.385123482428931	-18.5235686717715
0.385833559905351	-18.5053351190693
0.386544946598284	-18.4870954984417
0.387257644921617	-18.4688497998578
0.387971657293691	-18.4505980137757
0.388686986137302	-18.4323401304655
0.389403633879717	-18.414076140106
0.390121602952676	-18.3958060331962
0.390840895792402	-18.3775298000085
0.391561514839612	-18.3592474310769
0.392283462539521	-18.3409589166316
0.393006741341853	-18.3226642471544
0.393731353700851	-18.3043634132351
0.394457302075278	-18.2860564053939
0.395184588928437	-18.2677432140271
0.395913216728166	-18.2494238298596
0.396643187946858	-18.2310982433756
0.397374505061463	-18.2127664453029
0.398107170553497	-18.1944284262531
0.398841186909053	-18.176084176993
0.399576556618806	-18.1577336881689
0.400313282178024	-18.1393769505429
0.401051366086576	-18.121013955063
0.40179081084894	-18.1026446921615
0.402531618974212	-18.0842691532497
0.403273792976113	-18.0658873288361
0.404017335373	-18.0474992100724
0.404762248687874	-18.0291047876614
0.405508535448384	-18.0107040528484
0.406256198186844	-17.9922969965573
0.407005239440234	-17.973883609677
0.407755661750213	-17.9554638836789
0.408507467663125	-17.9370378095223
0.409260659730011	-17.9186053783787
0.410015240506613	-17.9001665815273
0.410771212553388	-17.8817214099396
0.41152857843551	-17.8632698553879
0.412287340722887	-17.8448119086833
0.413047501990161	-17.8263475615543
0.413809064816725	-17.8078768053488
0.414572031786726	-17.7893996314287
0.415336405489074	-17.7709160311194
0.416102188517455	-17.7524259963132
0.416869383470335	-17.7339295182114
0.417637992950974	-17.7154265886161
0.418408019567428	-17.6969171991239
0.419179465932564	-17.678401341432
0.419952334664066	-17.6598790071806
0.420726628384444	-17.641350188304
0.421502349721044	-17.6228148763803
0.422279501306056	-17.604273063382
0.423058085776523	-17.5857247411999
0.42383810577435	-17.5671699019448
0.424619563946313	-17.548608537236
0.425402462944068	-17.5300406392727
0.426186805424161	-17.5114662001886
0.426972594048034	-17.4928852119225
0.427759831482038	-17.4742976667522
0.428548520397439	-17.4557035570301
0.42933866347043	-17.4371028746357
0.430130263382136	-17.4184956121777
0.430923322818627	-17.3998817617983
0.431717844470923	-17.3812613159154
0.432513831035009	-17.362634267117
0.433311285211838	-17.3440006077615
0.434110209707345	-17.3253603302785
0.434910607232454	-17.306713427515
0.435712480503084	-17.2880598919075
0.436515832240166	-17.2693997160767
0.437320665169645	-17.2507328928267
0.438126982022493	-17.232059414989
0.438934785534717	-17.2133792753798
0.439744078447369	-17.1946924667437
0.440554863506553	-17.1759989821045
0.44136714346344	-17.1572988144193
0.442180921074269	-17.1385919566615
0.442996199100364	-17.1198784020874
0.443812980308139	-17.1011581436835
0.444631267469109	-17.0824311745132
0.445451063359898	-17.0636974881108
0.446272370762252	-17.0449570775899
0.447095192463044	-17.0262099363084
0.447919531254284	-17.0074560577359
0.448745389933132	-16.9886954351912
0.449572771301906	-16.9699280622999
0.450401678168087	-16.9511539325171
0.451232113344337	-16.9323730397458
0.452064079648502	-16.9135853773605
0.452897579903621	-16.89479093911
0.453732616937941	-16.8759897189337
0.454569193584924	-16.8571817106393
0.455407312683254	-16.8383669080705
0.45624697707685	-16.8195453051879
0.457088189614875	-16.8007168961488
0.457930953151744	-16.7818816748399
